# FieldName,FieldRA,FieldDec,Telscope,Filter,ExpTime,Priority,Status
S008ABE3084,02:41:25.07,-36:37:51.44,SWOPE,r,300.0,2.528786915563624e-05,False
S008ABE3085,00:18:56.76,-15:45:45.20,SWOPE,r,300.0,2.524531656544586e-05,False
S008ABE3086,02:29:37.72,-39:06:55.04,SWOPE,r,300.0,2.5216070678703345e-05,False
S008ABE3087,13:20:08.47,-02:20:49.76,SWOPE,r,300.0,2.5185028664466356e-05,False
S008ABE3088,01:04:43.83,-32:39:21.68,SWOPE,r,300.0,2.5180299300745784e-05,False
S008ABE3089,01:36:18.85,-21:43:29.84,SWOPE,r,300.0,2.5166222376841983e-05,False
S008ABE3090,01:55:22.10,-24:12:33.44,SWOPE,r,300.0,2.5163312220678567e-05,False
S008ABE3091,13:45:53.68,-10:47:38.00,SWOPE,r,300.0,2.5153073017828564e-05,False
S008ABE3092,06:04:33.45,-16:15:33.92,SWOPE,r,300.0,2.5145472087159262e-05,False
S008ABE3093,02:21:58.43,-39:06:55.04,SWOPE,r,300.0,2.514176485189495e-05,False
S008ABE3094,00:45:21.41,-17:15:11.36,SWOPE,r,300.0,2.51376966149297e-05,False
S008ABE3095,13:29:03.95,-08:48:23.12,SWOPE,r,300.0,2.508884517888642e-05,False
S008ABE3096,13:33:23.31,-07:18:56.96,SWOPE,r,300.0,2.5086195837212325e-05,False
S008ABE3097,00:38:43.66,-16:15:33.92,SWOPE,r,300.0,2.506004072766188e-05,False
S008ABE3098,00:50:54.44,-31:09:55.52,SWOPE,r,300.0,2.5059885851148287e-05,False
S008ABE3099,00:16:02.60,-16:15:33.92,SWOPE,r,300.0,2.5037526773897056e-05,False
S008ABE3100,13:57:53.27,+02:37:17.44,SWOPE,r,300.0,2.5030816988855087e-05,False
S008ABE3101,14:01:17.28,+05:06:21.04,SWOPE,r,300.0,2.502343233583263e-05,False
S008ABE3102,01:08:32.58,-33:38:59.12,SWOPE,r,300.0,2.5022916553373087e-05,False
S008ABE3103,00:48:59.35,-18:44:37.52,SWOPE,r,300.0,2.5019192321895526e-05,False
S008ABE3104,05:35:54.09,-29:10:40.64,SWOPE,r,300.0,2.5016743128094277e-05,False
S008ABE3105,13:33:04.35,-08:48:23.12,SWOPE,r,300.0,2.501151174703757e-05,False
S008ABE3106,03:07:24.74,-31:09:55.52,SWOPE,r,300.0,2.4999984803703005e-05,False
S008ABE3107,02:43:15.37,-31:39:44.24,SWOPE,r,300.0,2.4999499419419715e-05,False
S008ABE3108,13:39:22.58,-07:18:56.96,SWOPE,r,300.0,2.499802983888675e-05,False
S008ABE3109,02:38:04.38,-29:40:29.36,SWOPE,r,300.0,2.4994068554324033e-05,False
S008ABE3110,00:25:54.82,-15:15:56.48,SWOPE,r,300.0,2.4957427192236722e-05,False
S008ABE3111,02:54:30.42,-34:08:47.84,SWOPE,r,300.0,2.494694365604195e-05,False
S008ABE3112,02:50:32.71,-32:39:21.68,SWOPE,r,300.0,2.4938552690853144e-05,False
S008ABE3113,03:18:17.08,-27:11:25.76,SWOPE,r,300.0,2.493556230855191e-05,False
S008ABE3114,06:33:48.14,-37:37:28.88,SWOPE,r,300.0,2.4932053129002572e-05,False
S008ABE3115,06:14:49.34,-15:45:45.20,SWOPE,r,300.0,2.4929663505572e-05,False
S008ABE3116,13:57:31.08,-01:21:12.32,SWOPE,r,300.0,2.4926713875288e-05,False
S008ABE3117,13:09:59.47,-01:21:12.32,SWOPE,r,300.0,2.490670985378495e-05,False
S008ABE3118,00:13:19.51,-17:45:00.08,SWOPE,r,300.0,2.4894943206629817e-05,False
S008ABE3119,01:51:58.24,-23:42:44.72,SWOPE,r,300.0,2.487210576919917e-05,False
S008ABE3120,14:02:35.71,+04:06:43.60,SWOPE,r,300.0,2.487187555703548e-05,False
S008ABE3121,13:22:28.93,-06:19:19.52,SWOPE,r,300.0,2.4867990776654226e-05,False
S008ABE3122,03:25:55.30,-31:09:55.52,SWOPE,r,300.0,2.485359433745402e-05,False
S008ABE3123,13:14:28.21,-08:18:34.40,SWOPE,r,300.0,2.4821184691894826e-05,False
S008ABE3124,13:48:50.20,-04:20:04.64,SWOPE,r,300.0,2.4799608996798842e-05,False
S008ABE3125,13:13:24.18,-04:49:53.36,SWOPE,r,300.0,2.478111659115302e-05,False
S008ABE3126,00:51:19.78,-19:44:14.96,SWOPE,r,300.0,2.4774780669562872e-05,False
S008ABE3127,00:15:10.06,-16:45:22.64,SWOPE,r,300.0,2.4770011704122807e-05,False
S008ABE3128,13:48:37.93,+06:35:47.20,SWOPE,r,300.0,2.476810991743836e-05,False
S008ABE3129,00:14:29.83,-20:14:03.68,SWOPE,r,300.0,2.4764988337106368e-05,False
S008ABE3130,00:28:06.31,-25:12:10.88,SWOPE,r,300.0,2.4755601735411704e-05,False
S008ABE3131,05:43:17.09,-24:12:33.44,SWOPE,r,300.0,2.4755115895315872e-05,False
S008ABE3132,00:18:24.85,-22:13:18.56,SWOPE,r,300.0,2.4749903297613063e-05,False
S008ABE3133,14:13:12.82,+05:06:21.04,SWOPE,r,300.0,2.470841221076114e-05,False
S008ABE3134,03:00:09.24,-38:07:17.60,SWOPE,r,300.0,2.470463286379314e-05,False
S008ABE3135,06:18:58.99,-29:10:40.64,SWOPE,r,300.0,2.4703090856643888e-05,False
S008ABE3136,13:55:26.00,+00:38:02.56,SWOPE,r,300.0,2.4692737892011802e-05,False
S008ABE3137,13:58:12.17,-03:20:27.20,SWOPE,r,300.0,2.467082492358532e-05,False
S008ABE3138,14:17:35.77,+05:36:09.76,SWOPE,r,300.0,2.4657672335326425e-05,False
S008ABE3139,00:53:56.24,-31:39:44.24,SWOPE,r,300.0,2.4637603028878607e-05,False
S008ABE3140,13:06:28.03,-08:18:34.40,SWOPE,r,300.0,2.4627283328491433e-05,False
S008ABE3141,03:19:37.64,-32:09:32.96,SWOPE,r,300.0,2.4618442412360494e-05,False
S008ABE3142,13:59:52.18,+02:37:17.44,SWOPE,r,300.0,2.4617147495630867e-05,False
S008ABE3143,13:53:38.83,+07:35:24.64,SWOPE,r,300.0,2.4616991049471478e-05,False
S008ABE3144,14:08:12.89,+08:05:13.36,SWOPE,r,300.0,2.4573655880175715e-05,False
S008ABE3145,14:11:14.60,+00:08:13.84,SWOPE,r,300.0,2.4572649028113332e-05,False
S008ABE3146,13:50:31.70,-03:50:15.92,SWOPE,r,300.0,2.4534351932037897e-05,False
S008ABE3147,01:50:29.05,-37:07:40.16,SWOPE,r,300.0,2.452409387155855e-05,False
S008ABE3148,00:22:24.84,-23:12:56.00,SWOPE,r,300.0,2.4508100438298557e-05,False
S008ABE3149,13:35:23.07,-07:18:56.96,SWOPE,r,300.0,2.4470065432433066e-05,False
S008ABE3150,14:01:28.72,-01:21:12.32,SWOPE,r,300.0,2.4457137673978995e-05,False
S008ABE3151,13:38:30.37,+03:36:54.88,SWOPE,r,300.0,2.445110021915063e-05,False
S008ABE3152,02:44:16.56,-31:09:55.52,SWOPE,r,300.0,2.4446050929258914e-05,False
S008ABE3153,13:55:38.67,+07:35:24.64,SWOPE,r,300.0,2.4445485568741503e-05,False
S008ABE3154,13:11:24.98,-04:49:53.36,SWOPE,r,300.0,2.444005989480737e-05,False
S008ABE3155,03:21:51.79,-26:11:48.32,SWOPE,r,300.0,2.4426583674779468e-05,False
S008ABE3156,13:31:20.68,-11:47:15.44,SWOPE,r,300.0,2.4422103740057862e-05,False
S008ABE3157,13:57:06.25,+07:05:35.92,SWOPE,r,300.0,2.441978138103424e-05,False
S008ABE3158,03:18:08.71,-31:39:44.24,SWOPE,r,300.0,2.4402016841591464e-05,False
S008ABE3159,00:23:51.69,-15:15:56.48,SWOPE,r,300.0,2.4385373585545933e-05,False
S008ABE3160,02:44:54.52,-29:40:29.36,SWOPE,r,300.0,2.4381596134063357e-05,False
S008ABE3161,13:45:08.05,+07:05:35.92,SWOPE,r,300.0,2.4380530345198012e-05,False
S008ABE3162,13:04:17.40,-02:20:49.76,SWOPE,r,300.0,2.436335651023444e-05,False
S008ABE3163,14:00:55.84,+04:36:32.32,SWOPE,r,300.0,2.432724413712469e-05,False
S008ABE3164,06:06:44.35,-40:36:21.20,SWOPE,r,300.0,2.4324701729541285e-05,False
S008ABE3165,00:53:10.22,-18:44:37.52,SWOPE,r,300.0,2.429906709782698e-05,False
S008ABE3166,13:12:23.22,-02:50:38.48,SWOPE,r,300.0,2.428305256794029e-05,False
S008ABE3167,13:20:14.01,+02:37:17.44,SWOPE,r,300.0,2.426689614120498e-05,False
S008ABE3168,00:51:34.56,-17:15:11.36,SWOPE,r,300.0,2.4243702270156176e-05,False
S008ABE3169,13:19:46.66,-00:21:34.88,SWOPE,r,300.0,2.423717522741301e-05,False
S008ABE3170,01:31:34.35,-36:08:02.72,SWOPE,r,300.0,2.4230314809920313e-05,False
S008ABE3171,06:24:50.84,-33:38:59.12,SWOPE,r,300.0,2.421954932621041e-05,False
S008ABE3172,00:16:20.08,-17:15:11.36,SWOPE,r,300.0,2.420547299992298e-05,False
S008ABE3173,05:54:11.08,-21:13:41.12,SWOPE,r,300.0,2.420528245471962e-05,False
S008ABE3174,14:01:45.03,-02:20:49.76,SWOPE,r,300.0,2.4187122998587068e-05,False
S008ABE3175,06:55:00.33,-42:05:47.36,SWOPE,r,300.0,2.417574117529828e-05,False
S008ABE3176,00:13:06.01,-16:45:22.64,SWOPE,r,300.0,2.4145583964864447e-05,False
S008ABE3177,01:21:46.05,-36:08:02.72,SWOPE,r,300.0,2.4139691294010094e-05,False
S008ABE3178,00:19:45.43,-15:15:56.48,SWOPE,r,300.0,2.413290176763139e-05,False
S008ABE3179,02:38:57.05,-36:37:51.44,SWOPE,r,300.0,2.41158336115386e-05,False
S008ABE3180,13:12:35.48,-03:20:27.20,SWOPE,r,300.0,2.4114389270742895e-05,False
S008ABE3181,13:53:28.66,-00:51:23.60,SWOPE,r,300.0,2.4112010758168674e-05,False
S008ABE3182,02:29:19.17,-27:11:25.76,SWOPE,r,300.0,2.4103649291865712e-05,False
S008ABE3183,13:53:08.33,-04:49:53.36,SWOPE,r,300.0,2.4054275642882567e-05,False
S008ABE3184,13:21:55.71,+01:37:40.00,SWOPE,r,300.0,2.4048420404776744e-05,False
S008ABE3185,06:01:31.43,-40:36:21.20,SWOPE,r,300.0,2.4042913563181733e-05,False
S008ABE3186,13:00:55.42,-03:50:15.92,SWOPE,r,300.0,2.4035662486920573e-05,False
S008ABE3187,01:38:04.13,-37:07:40.16,SWOPE,r,300.0,2.4030277359355794e-05,False
S008ABE3188,13:53:06.85,+07:05:35.92,SWOPE,r,300.0,2.4021417831088616e-05,False
S008ABE3189,14:07:04.75,+07:05:35.92,SWOPE,r,300.0,2.401665772769382e-05,False
S008ABE3190,13:54:14.19,-03:20:27.20,SWOPE,r,300.0,2.3994376340361897e-05,False
S008ABE3191,01:06:56.54,-19:14:26.24,SWOPE,r,300.0,2.3986609713138925e-05,False
S008ABE3192,02:17:52.43,-39:36:43.76,SWOPE,r,300.0,2.397777359866606e-05,False
S008ABE3193,00:17:14.11,-16:45:22.64,SWOPE,r,300.0,2.397217776900499e-05,False
S008ABE3194,14:16:29.34,+04:06:43.60,SWOPE,r,300.0,2.3971921962356802e-05,False
S008ABE3195,00:58:03.76,-14:16:19.04,SWOPE,r,300.0,2.395159495827112e-05,False
S008ABE3196,14:02:55.01,+04:36:32.32,SWOPE,r,300.0,2.3947928289642135e-05,False
S008ABE3197,00:16:29.62,-21:13:41.12,SWOPE,r,300.0,2.393451001237566e-05,False
S008ABE3198,00:12:25.44,-19:14:26.24,SWOPE,r,300.0,2.3917582241366857e-05,False
S008ABE3199,14:10:51.69,+04:36:32.32,SWOPE,r,300.0,2.391304777915219e-05,False
S008ABE3200,06:16:55.84,-16:15:33.92,SWOPE,r,300.0,2.390362201072351e-05,False
S008ABE3201,13:51:26.76,+00:08:13.84,SWOPE,r,300.0,2.3902966040097806e-05,False
S008ABE3202,13:15:53.70,+01:07:51.28,SWOPE,r,300.0,2.390262605695685e-05,False
S008ABE3203,02:52:06.89,-34:08:47.84,SWOPE,r,300.0,2.3897508891914212e-05,False
S008ABE3204,00:31:17.32,-15:45:45.20,SWOPE,r,300.0,2.3882358993151117e-05,False
S008ABE3205,01:54:43.51,-38:07:17.60,SWOPE,r,300.0,2.3864448715258947e-05,False
S008ABE3206,13:46:51.25,-06:49:08.24,SWOPE,r,300.0,2.3861954441506143e-05,False
S008ABE3207,14:17:16.72,+01:07:51.28,SWOPE,r,300.0,2.386042960678057e-05,False
S008ABE3208,00:30:01.07,-15:15:56.48,SWOPE,r,300.0,2.3847316883677566e-05,False
S008ABE3209,13:35:04.59,-10:17:49.28,SWOPE,r,300.0,2.3846845293000745e-05,False
S008ABE3210,13:51:34.63,-01:21:12.32,SWOPE,r,300.0,2.3841016933002707e-05,False
S008ABE3211,02:01:52.82,-24:12:33.44,SWOPE,r,300.0,2.383216340308594e-05,False
S008ABE3212,13:54:29.80,-03:50:15.92,SWOPE,r,300.0,2.3818677842725968e-05,False
S008ABE3213,14:09:23.99,-01:21:12.32,SWOPE,r,300.0,2.380934785094054e-05,False
S008ABE3214,13:58:37.53,+04:06:43.60,SWOPE,r,300.0,2.3795074080369797e-05,False
S008ABE3215,13:13:25.72,-07:18:56.96,SWOPE,r,300.0,2.3787643143398385e-05,False
S008ABE3216,14:05:30.01,+01:37:40.00,SWOPE,r,300.0,2.378426124371727e-05,False
S008ABE3217,02:03:07.98,-24:42:22.16,SWOPE,r,300.0,2.3747818350999946e-05,False
S008ABE3218,03:25:49.00,-32:39:21.68,SWOPE,r,300.0,2.3742829783418047e-05,False
S008ABE3219,13:49:09.92,-04:49:53.36,SWOPE,r,300.0,2.3736948039432332e-05,False
S008ABE3220,01:19:54.33,-20:14:03.68,SWOPE,r,300.0,2.368282623238476e-05,False
S008ABE3221,13:21:55.53,-07:48:45.68,SWOPE,r,300.0,2.3681388810154265e-05,False
S008ABE3222,13:28:27.47,-06:19:19.52,SWOPE,r,300.0,2.3662878267003575e-05,False
S008ABE3223,03:09:21.40,-32:39:21.68,SWOPE,r,300.0,2.3651725945728634e-05,False
S008ABE3224,14:06:24.10,-03:50:15.92,SWOPE,r,300.0,2.3640143905830578e-05,False
S008ABE3225,13:52:13.07,+08:05:13.36,SWOPE,r,300.0,2.3628450681768975e-05,False
S008ABE3226,03:10:16.39,-32:09:32.96,SWOPE,r,300.0,2.3619671621928613e-05,False
S008ABE3227,01:22:00.93,-20:14:03.68,SWOPE,r,300.0,2.3614954299662006e-05,False
S008ABE3228,05:58:59.87,-42:35:36.08,SWOPE,r,300.0,2.3609410492008444e-05,False
S008ABE3229,02:11:50.99,-24:42:22.16,SWOPE,r,300.0,2.356784444861211e-05,False
S008ABE3230,13:22:55.69,-06:49:08.24,SWOPE,r,300.0,2.3555132205475856e-05,False
S008ABE3231,02:47:08.11,-33:09:10.40,SWOPE,r,300.0,2.355111664568249e-05,False
S008ABE3232,02:46:35.38,-31:09:55.52,SWOPE,r,300.0,2.3539615845922408e-05,False
S008ABE3233,13:55:35.85,+01:37:40.00,SWOPE,r,300.0,2.3525115643627174e-05,False
S008ABE3234,14:17:11.46,-00:21:34.88,SWOPE,r,300.0,2.3510779326825807e-05,False
S008ABE3235,13:08:25.36,-02:50:38.48,SWOPE,r,300.0,2.3488242912376763e-05,False
S008ABE3236,00:59:57.45,-20:43:52.40,SWOPE,r,300.0,2.344823669325525e-05,False
S008ABE3237,13:40:12.76,+06:05:58.48,SWOPE,r,300.0,2.3435808916774135e-05,False
S008ABE3238,00:40:23.00,-28:40:51.92,SWOPE,r,300.0,2.3425915418134555e-05,False
S008ABE3239,06:15:41.76,-23:12:56.00,SWOPE,r,300.0,2.3405941254744377e-05,False
S008ABE3240,02:28:32.06,-38:37:06.32,SWOPE,r,300.0,2.3400559135058142e-05,False
S008ABE3241,01:38:26.71,-21:43:29.84,SWOPE,r,300.0,2.3392529821205774e-05,False
S008ABE3242,13:15:25.48,-07:18:56.96,SWOPE,r,300.0,2.3389482926409717e-05,False
S008ABE3243,03:33:25.13,-39:06:55.04,SWOPE,r,300.0,2.3388593300955247e-05,False
S008ABE3244,14:09:27.67,+01:37:40.00,SWOPE,r,300.0,2.3386847338429283e-05,False
S008ABE3245,02:59:49.07,-36:08:02.72,SWOPE,r,300.0,2.337354312320433e-05,False
S008ABE3246,00:59:03.37,-17:45:00.08,SWOPE,r,300.0,2.335167503410933e-05,False
S008ABE3247,14:01:52.25,-05:49:30.80,SWOPE,r,300.0,2.3311615078197316e-05,False
S008ABE3248,06:09:26.70,-41:06:09.92,SWOPE,r,300.0,2.3302362599129187e-05,False
S008ABE3249,02:37:19.70,-27:41:14.48,SWOPE,r,300.0,2.329853745866288e-05,False
S008ABE3250,02:36:20.54,-37:37:28.88,SWOPE,r,300.0,2.328186210110377e-05,False
S008ABE3251,06:04:34.72,-16:45:22.64,SWOPE,r,300.0,2.327785503049474e-05,False
S008ABE3252,01:24:58.95,-19:44:14.96,SWOPE,r,300.0,2.3261024947482637e-05,False
S008ABE3253,05:56:18.52,-41:06:09.92,SWOPE,r,300.0,2.324309415958312e-05,False
S008ABE3254,01:43:19.29,-23:42:44.72,SWOPE,r,300.0,2.3220918256485e-05,False
S008ABE3255,00:28:56.69,-25:41:59.60,SWOPE,r,300.0,2.32180627462709e-05,False
S008ABE3256,00:46:25.39,-29:40:29.36,SWOPE,r,300.0,2.321451744244708e-05,False
S008ABE3257,00:59:44.57,-19:44:14.96,SWOPE,r,300.0,2.320129958221906e-05,False
S008ABE3258,01:03:37.40,-18:44:37.52,SWOPE,r,300.0,2.3200735487584323e-05,False
S008ABE3259,00:58:33.29,-19:14:26.24,SWOPE,r,300.0,2.3170217907012357e-05,False
S008ABE3260,06:06:53.89,-41:35:58.64,SWOPE,r,300.0,2.3170109453421475e-05,False
S008ABE3261,00:32:52.75,-28:11:03.20,SWOPE,r,300.0,2.316533843205463e-05,False
S008ABE3262,00:25:04.11,-24:42:22.16,SWOPE,r,300.0,2.3144962892163705e-05,False
S008ABE3263,13:26:01.03,+02:07:28.72,SWOPE,r,300.0,2.31280598191328e-05,False
S008ABE3264,00:14:15.70,-17:15:11.36,SWOPE,r,300.0,2.3124871270312385e-05,False
S008ABE3265,14:05:38.35,+02:07:28.72,SWOPE,r,300.0,2.311466991252665e-05,False
S008ABE3266,13:58:13.00,+08:05:13.36,SWOPE,r,300.0,2.310545777003961e-05,False
S008ABE3267,13:10:36.50,-03:20:27.20,SWOPE,r,300.0,2.3102876775278265e-05,False
S008ABE3268,06:18:52.48,-28:40:51.92,SWOPE,r,300.0,2.31002252575049e-05,False
S008ABE3269,01:13:13.97,-19:14:26.24,SWOPE,r,300.0,2.3085447185943057e-05,False
S008ABE3270,13:36:53.10,-06:49:08.24,SWOPE,r,300.0,2.3042289385984892e-05,False
S008ABE3271,00:42:38.40,-28:40:51.92,SWOPE,r,300.0,2.300808214362835e-05,False
S008ABE3272,14:00:11.15,-03:20:27.20,SWOPE,r,300.0,2.298852854332194e-05,False
S008ABE3273,01:33:15.85,-22:13:18.56,SWOPE,r,300.0,2.2987719780449658e-05,False
S008ABE3274,14:24:00.89,+06:05:58.48,SWOPE,r,300.0,2.296154705462509e-05,False
S008ABE3275,06:27:35.48,-34:38:36.56,SWOPE,r,300.0,2.2928695632077767e-05,False
S008ABE3276,01:46:25.57,-23:12:56.00,SWOPE,r,300.0,2.292672958335428e-05,False
S008ABE3277,00:13:28.21,-19:44:14.96,SWOPE,r,300.0,2.2919053727902812e-05,False
S008ABE3278,13:15:59.21,+01:37:40.00,SWOPE,r,300.0,2.2912122814994303e-05,False
S008ABE3279,00:47:09.75,-30:10:18.08,SWOPE,r,300.0,2.290089525532872e-05,False
S008ABE3280,13:18:32.44,-03:20:27.20,SWOPE,r,300.0,2.289519119100738e-05,False
S008ABE3281,13:08:06.94,-01:51:01.04,SWOPE,r,300.0,2.2893161596477796e-05,False
S008ABE3282,00:18:06.33,-16:15:33.92,SWOPE,r,300.0,2.2877982982671028e-05,False
S008ABE3283,00:17:27.80,-21:43:29.84,SWOPE,r,300.0,2.287614696036944e-05,False
S008ABE3284,01:51:20.99,-37:37:28.88,SWOPE,r,300.0,2.2871116151955443e-05,False
S008ABE3285,00:58:35.14,-16:45:22.64,SWOPE,r,300.0,2.2850771281634168e-05,False
S008ABE3286,14:13:19.11,+01:07:51.28,SWOPE,r,300.0,2.2847159448924546e-05,False
S008ABE3287,01:59:00.57,-39:06:55.04,SWOPE,r,300.0,2.2842764050210574e-05,False
S008ABE3288,01:49:48.50,-23:42:44.72,SWOPE,r,300.0,2.282545306789964e-05,False
S008ABE3289,06:15:33.34,-22:13:18.56,SWOPE,r,300.0,2.2818326110088153e-05,False
S008ABE3290,06:17:05.73,-17:45:00.08,SWOPE,r,300.0,2.2804467521878952e-05,False
S008ABE3291,13:08:15.17,-02:20:49.76,SWOPE,r,300.0,2.2761669922376902e-05,False
S008ABE3292,14:03:27.53,-01:21:12.32,SWOPE,r,300.0,2.2759746583572034e-05,False
S008ABE3293,14:03:25.07,+01:07:51.28,SWOPE,r,300.0,2.2753585095473116e-05,False
S008ABE3294,13:32:07.46,+02:37:17.44,SWOPE,r,300.0,2.2705740531299534e-05,False
S008ABE3295,13:41:08.65,+07:05:35.92,SWOPE,r,300.0,2.2701763623135504e-05,False
S008ABE3296,13:19:42.31,-05:19:42.08,SWOPE,r,300.0,2.2696326468386122e-05,False
S008ABE3297,13:00:11.55,-01:51:01.04,SWOPE,r,300.0,2.2689251719714753e-05,False
S008ABE3298,00:13:58.86,-16:15:33.92,SWOPE,r,300.0,2.2651505549880845e-05,False
S008ABE3299,13:06:52.57,-03:50:15.92,SWOPE,r,300.0,2.2646159944010544e-05,False
S008ABE3300,14:11:20.30,+01:07:51.28,SWOPE,r,300.0,2.2630198491942492e-05,False
S008ABE3301,13:02:54.47,-03:50:15.92,SWOPE,r,300.0,2.2620476351844068e-05,False
S008ABE3302,13:50:41.16,+04:06:43.60,SWOPE,r,300.0,2.2618104882046007e-05,False
S008ABE3303,05:46:14.56,-38:07:17.60,SWOPE,r,300.0,2.2565197687548953e-05,False
S008ABE3304,00:13:26.93,-18:44:37.52,SWOPE,r,300.0,2.2554666419759283e-05,False
S008ABE3305,06:00:27.96,-17:45:00.08,SWOPE,r,300.0,2.2553287840180407e-05,False
S008ABE3306,05:56:18.52,-40:36:21.20,SWOPE,r,300.0,2.2547880853394625e-05,False
S008ABE3307,02:43:44.24,-38:37:06.32,SWOPE,r,300.0,2.2541741925523594e-05,False
S008ABE3308,14:23:39.08,+02:37:17.44,SWOPE,r,300.0,2.252645158037476e-05,False
S008ABE3309,13:59:25.05,-00:51:23.60,SWOPE,r,300.0,2.2519762156843e-05,False
S008ABE3310,03:12:53.44,-30:40:06.80,SWOPE,r,300.0,2.2518910327851576e-05,False
S008ABE3311,14:08:05.21,+06:05:58.48,SWOPE,r,300.0,2.2504973227884157e-05,False
S008ABE3312,01:17:32.45,-36:37:51.44,SWOPE,r,300.0,2.246492522424823e-05,False
S008ABE3313,13:08:32.36,-06:19:19.52,SWOPE,r,300.0,2.2452400763083002e-05,False
S008ABE3314,00:35:24.17,-15:45:45.20,SWOPE,r,300.0,2.244625063140159e-05,False
S008ABE3315,02:30:13.79,-26:41:37.04,SWOPE,r,300.0,2.243004383865749e-05,False
S008ABE3316,01:16:51.90,-36:08:02.72,SWOPE,r,300.0,2.2423256922292017e-05,False
S008ABE3317,14:13:03.85,+07:05:35.92,SWOPE,r,300.0,2.2377913682660858e-05,False
S008ABE3318,13:08:08.44,-05:49:30.80,SWOPE,r,300.0,2.237612752872345e-05,False
S008ABE3319,13:51:39.00,+07:35:24.64,SWOPE,r,300.0,2.2367554100367136e-05,False
S008ABE3320,13:05:09.46,-04:20:04.64,SWOPE,r,300.0,2.2356999541227758e-05,False
S008ABE3321,02:38:50.51,-37:37:28.88,SWOPE,r,300.0,2.2354140434576687e-05,False
S008ABE3322,13:55:29.84,+01:07:51.28,SWOPE,r,300.0,2.229570120298455e-05,False
S008ABE3323,01:23:29.08,-35:38:14.00,SWOPE,r,300.0,2.2289712509346533e-05,False
S008ABE3324,00:40:47.39,-16:15:33.92,SWOPE,r,300.0,2.228688411970332e-05,False
S008ABE3325,13:18:09.59,-02:20:49.76,SWOPE,r,300.0,2.226984824805546e-05,False
S008ABE3326,13:05:47.21,-05:19:42.08,SWOPE,r,300.0,2.225451121782086e-05,False
S008ABE3327,14:04:34.80,+04:06:43.60,SWOPE,r,300.0,2.2228495151998604e-05,False
S008ABE3328,14:00:19.60,+03:36:54.88,SWOPE,r,300.0,2.22223096648302e-05,False
S008ABE3329,02:52:35.59,-39:06:55.04,SWOPE,r,300.0,2.2220986922359433e-05,False
S008ABE3330,06:24:22.25,-32:09:32.96,SWOPE,r,300.0,2.2212138441726318e-05,False
S008ABE3331,06:16:25.81,-27:41:14.48,SWOPE,r,300.0,2.2146402137808673e-05,False
S008ABE3332,13:06:09.04,-05:49:30.80,SWOPE,r,300.0,2.2140095593581185e-05,False
S008ABE3333,00:17:42.30,-15:15:56.48,SWOPE,r,300.0,2.213733733294882e-05,False
S008ABE3334,13:42:51.99,-06:49:08.24,SWOPE,r,300.0,2.2111391725053506e-05,False
S008ABE3335,13:36:00.05,-05:49:30.80,SWOPE,r,300.0,2.2058076176217587e-05,False
S008ABE3336,01:09:15.20,-34:08:47.84,SWOPE,r,300.0,2.2057381190480015e-05,False
S008ABE3337,14:03:16.53,+05:06:21.04,SWOPE,r,300.0,2.205274949002008e-05,False
S008ABE3338,06:16:20.39,-27:11:25.76,SWOPE,r,300.0,2.2047570932065812e-05,False
S008ABE3339,01:32:20.56,-36:37:51.44,SWOPE,r,300.0,2.2035360242046685e-05,False
S008ABE3340,13:25:55.32,-07:48:45.68,SWOPE,r,300.0,2.2029899923314662e-05,False
S008ABE3341,14:05:23.88,+01:07:51.28,SWOPE,r,300.0,2.1999866373637505e-05,False
S008ABE3342,01:21:02.92,-35:38:14.00,SWOPE,r,300.0,2.1995802718308035e-05,False
S008ABE3343,00:58:48.36,-20:14:03.68,SWOPE,r,300.0,2.1963319720563704e-05,False
S008ABE3344,14:00:36.62,+04:06:43.60,SWOPE,r,300.0,2.1957720703100883e-05,False
S008ABE3345,02:56:14.52,-32:09:32.96,SWOPE,r,300.0,2.19264379633313e-05,False
S008ABE3346,06:12:26.63,-42:35:36.08,SWOPE,r,300.0,2.192506094928341e-05,False
S008ABE3347,13:31:08.30,+04:36:32.32,SWOPE,r,300.0,2.1923008332949863e-05,False
S008ABE3348,14:11:58.55,+03:07:06.16,SWOPE,r,300.0,2.190821701382479e-05,False
S008ABE3349,02:54:13.75,-33:09:10.40,SWOPE,r,300.0,2.1903912243256538e-05,False
S008ABE3350,01:43:02.10,-37:07:40.16,SWOPE,r,300.0,2.1900777243886206e-05,False
S008ABE3351,00:52:49.21,-17:45:00.08,SWOPE,r,300.0,2.1897594771210873e-05,False
S008ABE3352,06:27:50.15,-41:06:09.92,SWOPE,r,300.0,2.1883652364036716e-05,False
S008ABE3353,00:44:06.78,-16:45:22.64,SWOPE,r,300.0,2.187632282679412e-05,False
S008ABE3354,13:18:56.43,-06:49:08.24,SWOPE,r,300.0,2.1863282421362495e-05,False
S008ABE3355,13:55:44.02,+02:07:28.72,SWOPE,r,300.0,2.185796630922897e-05,False
S008ABE3356,00:21:48.56,-15:15:56.48,SWOPE,r,300.0,2.1855735387930245e-05,False
S008ABE3357,00:43:24.02,-29:10:40.64,SWOPE,r,300.0,2.185106276296572e-05,False
S008ABE3358,13:11:38.21,-09:18:11.84,SWOPE,r,300.0,2.184794027293555e-05,False
